ip,datetime,method,url,size,year,month,day,hour,status_200,status_404,status_500,ip_encoded,about,contact,delete,get,html,index,login,post
181.129.85.133,2020-11-05 04:19:59,GET,/login,2227,2020,11,5,4,False,False,True,181129085133,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
119.124.102.95,2021-07-18 22:00:59,DELETE,/index.html,3811,2021,7,18,22,False,False,True,119124102095,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
53.117.102.89,2024-06-19 14:37:36,DELETE,/login,1882,2024,6,19,14,False,True,False,53117102089,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
57.22.127.155,2024-05-23 03:13:31,GET,/index.html,2838,2024,5,23,3,False,True,False,57022127155,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
122.29.158.169,2024-12-07 17:23:28,POST,/contact.html,2037,2024,12,7,17,False,False,True,122029158169,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
85.140.95.52,2021-02-08 16:33:39,GET,/login,2516,2021,2,8,16,True,False,False,85140095052,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
194.138.126.86,2022-05-20 10:00:40,DELETE,/index.html,4780,2022,5,20,10,False,True,False,194138126086,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
155.141.44.31,2020-02-15 15:05:20,DELETE,/contact.html,1043,2020,2,15,15,False,True,False,155141044031,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
28.114.139.132,2024-04-12 07:49:42,DELETE,/index.html,1372,2024,4,12,7,False,True,False,28114139132,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
61.169.29.224,2020-07-10 03:11:41,DELETE,/about.html,1231,2020,7,10,3,False,False,True,61169029224,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
242.100.230.92,2023-08-11 22:01:40,GET,/index.html,4783,2023,8,11,22,False,True,False,242100230092,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
252.59.99.35,2022-06-13 05:55:18,DELETE,/login,1994,2022,6,13,5,False,True,False,252059099035,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
174.255.147.233,2021-10-13 20:45:35,DELETE,/contact.html,1477,2021,10,13,20,True,False,False,174255147233,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
50.209.129.173,2024-06-18 22:23:42,GET,/contact.html,3597,2024,6,18,22,False,True,False,50209129173,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
70.151.17.9,2024-08-29 15:41:43,DELETE,/about.html,2683,2024,8,29,15,True,False,False,70151017009,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
150.209.52.215,2023-05-30 08:07:03,POST,/login,1155,2023,5,30,8,False,True,False,150209052215,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
59.184.157.107,2023-10-17 19:59:57,POST,/about.html,4403,2023,10,17,19,False,False,True,59184157107,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
12.107.80.126,2023-01-13 22:32:57,GET,/contact.html,4177,2023,1,13,22,False,False,True,12107080126,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
169.134.97.238,2022-04-18 15:24:01,POST,/index.html,1031,2022,4,18,15,False,False,True,169134097238,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
136.222.156.248,2020-02-12 18:44:33,POST,/index.html,1189,2020,2,12,18,True,False,False,136222156248,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
229.19.230.61,2020-10-25 19:21:26,GET,/contact.html,2570,2020,10,25,19,False,True,False,229019230061,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
184.101.160.243,2023-05-21 17:24:39,GET,/login,2239,2023,5,21,17,False,False,True,184101160243,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
239.219.174.15,2022-07-22 04:17:23,POST,/contact.html,1012,2022,7,22,4,False,True,False,239219174015,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
252.97.174.168,2023-04-14 14:00:03,GET,/index.html,1760,2023,4,14,14,False,False,True,252097174168,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
250.195.120.70,2020-03-21 11:48:29,GET,/login,2817,2020,3,21,11,False,False,True,250195120070,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
29.121.152.178,2021-10-29 16:45:01,POST,/about.html,4777,2021,10,29,16,True,False,False,29121152178,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
129.168.198.20,2024-06-18 23:18:03,POST,/about.html,3185,2024,6,18,23,False,False,True,129168198020,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
75.73.35.102,2022-11-07 10:05:00,DELETE,/login,3910,2022,11,7,10,True,False,False,75073035102,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
68.107.27.164,2023-05-18 20:14:17,POST,/login,1112,2023,5,18,20,False,False,True,68107027164,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
67.40.18.69,2022-08-11 04:24:11,GET,/contact.html,1185,2022,8,11,4,False,False,True,67040018069,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
211.9.223.147,2024-05-17 22:32:02,GET,/index.html,3811,2024,5,17,22,True,False,False,211009223147,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
150.249.7.89,2020-04-30 13:19:05,GET,/contact.html,1733,2020,4,30,13,True,False,False,150249007089,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
186.196.235.182,2023-07-19 19:16:10,GET,/login,4782,2023,7,19,19,False,True,False,186196235182,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
173.223.191.253,2022-09-20 00:35:44,GET,/about.html,2512,2022,9,20,0,False,True,False,173223191253,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
149.192.164.228,2022-08-16 02:22:35,DELETE,/index.html,3695,2022,8,16,2,False,True,False,149192164228,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
4.214.137.206,2022-03-02 12:40:34,GET,/index.html,3487,2022,3,2,12,False,True,False,4214137206,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
116.8.154.138,2023-06-04 00:53:27,DELETE,/login,2601,2023,6,4,0,False,False,True,116008154138,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
205.148.78.103,2022-07-18 19:20:23,GET,/contact.html,3529,2022,7,18,19,False,False,True,205148078103,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
96.92.213.137,2023-07-20 23:08:33,GET,/about.html,1966,2023,7,20,23,True,False,False,96092213137,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
241.166.162.134,2023-03-03 17:26:54,DELETE,/contact.html,4957,2023,3,3,17,False,False,True,241166162134,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
218.80.92.103,2024-08-04 15:30:57,GET,/index.html,1447,2024,8,4,15,True,False,False,218080092103,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
145.113.82.150,2021-06-03 01:05:11,DELETE,/about.html,2139,2021,6,3,1,False,False,True,145113082150,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
159.113.143.183,2021-05-01 18:37:55,POST,/contact.html,3649,2021,5,1,18,False,False,True,159113143183,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
114.247.60.24,2020-01-07 10:32:41,GET,/contact.html,4704,2020,1,7,10,False,False,True,114247060024,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
38.210.143.253,2023-11-18 15:17:16,GET,/index.html,2085,2023,11,18,15,False,True,False,38210143253,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
8.189.243.147,2023-07-27 03:07:39,POST,/login,3882,2023,7,27,3,True,False,False,8189243147,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
71.116.166.169,2023-06-17 20:23:33,POST,/contact.html,3195,2023,6,17,20,False,True,False,71116166169,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
114.61.202.103,2021-11-10 18:47:06,POST,/index.html,1481,2021,11,10,18,True,False,False,114061202103,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
168.159.89.109,2022-03-08 02:08:33,GET,/index.html,2489,2022,3,8,2,False,False,True,168159089109,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
58.107.246.201,2020-11-23 05:41:54,GET,/login,2868,2020,11,23,5,False,True,False,58107246201,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
255.74.115.49,2022-02-15 21:12:02,POST,/login,4813,2022,2,15,21,False,True,False,255074115049,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
156.62.203.202,2024-07-07 19:22:44,DELETE,/index.html,2024,2024,7,7,19,False,True,False,156062203202,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
20.65.207.23,2023-09-29 21:03:21,GET,/about.html,1968,2023,9,29,21,True,False,False,20065207023,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
159.116.100.65,2024-01-17 03:55:00,DELETE,/index.html,3363,2024,1,17,3,False,False,True,159116100065,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
241.131.168.146,2023-02-17 18:05:46,GET,/about.html,4143,2023,2,17,18,False,True,False,241131168146,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
216.38.98.25,2020-05-19 14:17:01,GET,/about.html,4179,2020,5,19,14,False,True,False,216038098025,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
203.183.34.82,2024-11-26 23:40:23,POST,/about.html,3025,2024,11,26,23,False,False,True,203183034082,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
161.11.161.243,2022-12-31 11:34:19,GET,/about.html,4367,2022,12,31,11,False,False,True,161011161243,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
92.157.120.88,2024-12-31 09:14:30,GET,/contact.html,4600,2024,12,31,9,True,False,False,92157120088,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
171.3.60.137,2020-01-09 18:55:07,POST,/about.html,3500,2020,1,9,18,False,False,True,171003060137,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
99.54.20.167,2021-07-10 19:25:52,DELETE,/contact.html,2855,2021,7,10,19,True,False,False,99054020167,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
148.97.90.241,2023-11-15 22:26:28,POST,/contact.html,1040,2023,11,15,22,True,False,False,148097090241,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
159.70.139.240,2022-12-24 15:32:36,GET,/login,3394,2022,12,24,15,True,False,False,159070139240,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
155.251.71.14,2024-11-25 07:40:27,DELETE,/index.html,4498,2024,11,25,7,True,False,False,155251071014,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
66.17.106.42,2020-03-02 12:41:12,GET,/index.html,1639,2020,3,2,12,True,False,False,66017106042,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
20.67.118.5,2021-02-01 06:48:52,DELETE,/login,4087,2021,2,1,6,False,True,False,20067118005,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
252.124.118.101,2020-05-21 06:15:13,DELETE,/login,4499,2020,5,21,6,True,False,False,252124118101,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
113.165.233.71,2020-01-30 05:58:52,DELETE,/index.html,1589,2020,1,30,5,False,False,True,113165233071,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
234.133.18.0,2020-08-16 03:12:49,DELETE,/about.html,1798,2020,8,16,3,False,False,True,234133018000,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
249.36.78.174,2020-07-14 11:43:31,DELETE,/index.html,4855,2020,7,14,11,True,False,False,249036078174,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
105.89.111.255,2024-07-16 13:36:19,POST,/contact.html,1854,2024,7,16,13,False,False,True,105089111255,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
155.255.175.18,2023-11-15 18:12:18,GET,/index.html,2047,2023,11,15,18,False,False,True,155255175018,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
70.131.64.15,2023-01-19 07:46:26,GET,/about.html,1685,2023,1,19,7,False,False,True,70131064015,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
239.225.151.153,2022-09-16 14:09:31,POST,/login,1572,2022,9,16,14,True,False,False,239225151153,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
56.232.132.76,2022-12-28 12:22:22,DELETE,/index.html,2457,2022,12,28,12,False,False,True,56232132076,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
119.61.12.157,2021-10-28 03:19:58,POST,/contact.html,4187,2021,10,28,3,False,False,True,119061012157,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
45.93.242.67,2020-07-04 02:35:45,POST,/about.html,1484,2020,7,4,2,False,True,False,45093242067,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
118.74.162.212,2022-05-20 23:28:15,GET,/about.html,4720,2022,5,20,23,True,False,False,118074162212,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
11.207.254.6,2021-02-19 13:18:09,DELETE,/contact.html,2489,2021,2,19,13,False,True,False,11207254006,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
143.91.245.168,2020-08-01 00:29:02,GET,/contact.html,3209,2020,8,1,0,False,False,True,143091245168,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
129.251.122.40,2021-10-06 10:03:12,GET,/index.html,1367,2021,10,6,10,False,True,False,129251122040,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
212.160.255.191,2024-12-12 11:16:58,DELETE,/contact.html,3565,2024,12,12,11,False,False,True,212160255191,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
94.163.186.105,2023-06-08 15:16:04,GET,/contact.html,4818,2023,6,8,15,True,False,False,94163186105,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
165.35.5.157,2020-07-30 18:34:41,POST,/index.html,4090,2020,7,30,18,False,False,True,165035005157,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
43.10.249.108,2022-11-17 01:18:43,DELETE,/about.html,3908,2022,11,17,1,True,False,False,43010249108,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
153.41.242.235,2021-12-20 18:16:56,GET,/login,4829,2021,12,20,18,True,False,False,153041242235,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
129.163.15.48,2022-07-17 08:42:55,GET,/about.html,1447,2022,7,17,8,False,True,False,129163015048,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
165.58.140.186,2023-09-26 01:19:01,DELETE,/about.html,4371,2023,9,26,1,False,True,False,165058140186,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
24.162.113.173,2020-10-20 15:14:28,GET,/login,2842,2020,10,20,15,True,False,False,24162113173,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
197.89.24.214,2022-08-23 13:25:38,GET,/index.html,2661,2022,8,23,13,False,False,True,197089024214,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
252.248.109.2,2020-03-19 04:00:50,POST,/contact.html,2787,2020,3,19,4,False,True,False,252248109002,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
108.193.199.244,2024-02-29 08:40:31,GET,/contact.html,4782,2024,2,29,8,False,False,True,108193199244,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
211.243.41.105,2024-10-04 00:21:22,DELETE,/login,3411,2024,10,4,0,False,True,False,211243041105,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
190.97.60.250,2024-08-17 16:59:15,POST,/about.html,3648,2024,8,17,16,False,False,True,190097060250,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
185.189.201.111,2021-10-15 05:53:04,DELETE,/contact.html,4756,2021,10,15,5,False,False,True,185189201111,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
117.151.215.23,2021-07-26 00:12:45,POST,/index.html,4772,2021,7,26,0,True,False,False,117151215023,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
197.230.64.197,2023-05-19 21:53:59,DELETE,/login,4698,2023,5,19,21,False,False,True,197230064197,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
190.251.217.27,2022-12-13 03:04:35,POST,/login,3756,2022,12,13,3,False,True,False,190251217027,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
111.35.53.33,2020-03-30 21:57:23,GET,/about.html,1872,2020,3,30,21,True,False,False,111035053033,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
236.170.155.96,2020-01-26 03:44:33,GET,/login,4075,2020,1,26,3,False,True,False,236170155096,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
211.55.4.130,2023-09-21 03:37:37,DELETE,/login,3519,2023,9,21,3,True,False,False,211055004130,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
4.237.18.12,2020-02-04 15:47:33,GET,/about.html,3180,2020,2,4,15,False,False,True,4237018012,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
150.75.150.100,2023-08-21 04:57:18,GET,/contact.html,3559,2023,8,21,4,False,True,False,150075150100,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
45.11.208.41,2021-06-21 01:59:59,POST,/about.html,1889,2021,6,21,1,False,True,False,45011208041,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
121.172.139.21,2020-05-20 08:58:25,GET,/login,3698,2020,5,20,8,False,True,False,121172139021,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
160.43.194.42,2020-01-17 04:42:19,GET,/about.html,3247,2020,1,17,4,False,True,False,160043194042,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
45.126.64.153,2024-07-10 02:35:59,DELETE,/contact.html,3448,2024,7,10,2,True,False,False,45126064153,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
36.43.61.75,2023-03-19 20:11:58,GET,/login,3418,2023,3,19,20,True,False,False,36043061075,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
82.126.187.3,2020-10-19 05:24:27,GET,/index.html,1541,2020,10,19,5,True,False,False,82126187003,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
160.46.41.169,2020-11-09 00:11:16,GET,/contact.html,3876,2020,11,9,0,True,False,False,160046041169,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
207.141.130.174,2021-11-10 03:51:21,DELETE,/index.html,4112,2021,11,10,3,False,True,False,207141130174,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
142.32.204.15,2020-03-08 15:26:31,POST,/login,4265,2020,3,8,15,False,True,False,142032204015,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
232.96.90.172,2020-05-09 13:46:13,POST,/about.html,4500,2020,5,9,13,True,False,False,232096090172,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
74.135.126.61,2021-04-10 12:12:35,POST,/login,4352,2021,4,10,12,False,True,False,74135126061,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
158.179.212.197,2022-05-15 22:15:23,GET,/index.html,2929,2022,5,15,22,False,False,True,158179212197,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
124.140.47.239,2023-04-09 03:50:26,POST,/index.html,3423,2023,4,9,3,False,False,True,124140047239,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
232.208.5.120,2024-07-31 23:12:59,DELETE,/login,2874,2024,7,31,23,False,True,False,232208005120,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
171.115.64.32,2023-06-13 00:00:10,GET,/about.html,2111,2023,6,13,0,False,True,False,171115064032,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
89.164.7.10,2020-07-01 23:15:48,GET,/about.html,2846,2020,7,1,23,True,False,False,89164007010,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
64.221.214.254,2022-01-15 07:39:05,DELETE,/login,3216,2022,1,15,7,True,False,False,64221214254,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
138.128.34.51,2020-06-06 06:39:54,GET,/index.html,4396,2020,6,6,6,False,True,False,138128034051,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
255.205.73.27,2020-08-23 02:26:23,POST,/contact.html,4557,2020,8,23,2,False,False,True,255205073027,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
86.137.180.146,2022-04-01 08:42:15,GET,/about.html,1513,2022,4,1,8,False,True,False,86137180146,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
164.33.40.245,2024-04-03 12:57:37,DELETE,/about.html,1076,2024,4,3,12,False,True,False,164033040245,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
24.87.4.155,2021-05-28 11:07:03,POST,/about.html,4817,2021,5,28,11,False,True,False,24087004155,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
94.66.242.213,2020-08-19 23:15:57,POST,/about.html,4834,2020,8,19,23,True,False,False,94066242213,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
189.52.127.140,2021-07-19 06:55:01,GET,/index.html,3653,2021,7,19,6,True,False,False,189052127140,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
28.97.181.190,2020-02-22 10:49:58,POST,/contact.html,4313,2020,2,22,10,True,False,False,28097181190,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
51.66.241.95,2024-10-02 06:28:04,GET,/contact.html,1385,2024,10,2,6,True,False,False,51066241095,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
142.170.0.11,2021-03-04 05:14:34,POST,/contact.html,2600,2021,3,4,5,True,False,False,142170000011,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
35.90.106.143,2023-10-25 22:19:46,POST,/login,2689,2023,10,25,22,True,False,False,35090106143,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
246.228.152.202,2020-07-30 17:21:07,GET,/about.html,1947,2020,7,30,17,False,False,True,246228152202,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
5.38.101.54,2020-12-07 20:01:06,DELETE,/contact.html,1427,2020,12,7,20,False,False,True,5038101054,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
145.93.60.18,2024-06-17 19:37:02,POST,/contact.html,2492,2024,6,17,19,False,False,True,145093060018,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
12.112.232.121,2023-09-11 06:37:46,GET,/about.html,1337,2023,9,11,6,False,True,False,12112232121,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
20.145.220.121,2021-06-18 11:57:03,DELETE,/contact.html,4115,2021,6,18,11,True,False,False,20145220121,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
200.86.225.118,2024-05-09 18:16:17,GET,/login,3224,2024,5,9,18,True,False,False,200086225118,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
125.15.149.20,2023-12-26 21:03:41,DELETE,/index.html,1849,2023,12,26,21,False,False,True,125015149020,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
101.59.239.72,2023-06-05 06:58:43,GET,/index.html,3651,2023,6,5,6,False,False,True,101059239072,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
212.183.48.178,2021-12-31 03:43:11,POST,/about.html,4363,2021,12,31,3,False,False,True,212183048178,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
108.35.96.232,2023-06-21 08:00:01,GET,/login,4999,2023,6,21,8,False,False,True,108035096232,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
68.15.22.111,2020-07-11 06:25:52,DELETE,/login,2703,2020,7,11,6,False,False,True,68015022111,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
